gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1261300411		http://www.tropicos.org/Specimen/587251		CC_BY_4_0	2008-05-27T22:02:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:587251	587251	4323	David N. Smith;Isidoro M. Sánchez V.		7													PRESENT																						83-111	1983-07-16		197	197	1983	7	16												SOUTH_AMERICA				PE	Cajamarca	Celendin		Protected due to name conservation status									-6.85	-78.08																																				H. Robinson (US)		1992-01-01T00:00:00				2737397								Arnaldoa weberbaueri (Muschl.) Ferreyra								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICNafp	ACCEPTED	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-11-02T08:02:03.292Z	1750.0	750.0				GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-11-02T08:02:03.292Z	2024-11-02T06:15:57.936Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.6_1	Cajamarca	PER.6.3_1	Celendín	PER.6.3.1_1	Celendin	NE
1259398124		http://www.tropicos.org/Specimen/2116838		CC_BY_4_0	2009-10-25T11:45:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:2116838	2116838	5454	Paul C. Hutchison;J. Kenneth Wright															PRESENT																						468	1964-05-30		151	151	1964	5	30												SOUTH_AMERICA				PE	Amazonas	Chachapoyas		Protected due to name conservation status																																																				2737397								Arnaldoa weberbaueri (Muschl.) Ferreyra								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICNafp	ACCEPTED	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-11-02T08:02:18.708Z	1940.0					TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-11-02T08:02:18.708Z	2024-11-02T06:15:57.936Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1258084020		http://www.tropicos.org/Specimen/100753473		CC_BY_4_0	2017-05-10T19:18:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100753473	100753473	8159	A. López M.;Abundio Sagástegui A.		1													PRESENT																							1974-06-24		175	175	1974	6	24												SOUTH_AMERICA				PE	La Libertad			Protected due to name conservation status																																														J. Pruski (MO)		2017-01-01T00:00:00				2737397								Arnaldoa weberbaueri (Muschl.) Ferreyra								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICNafp	ACCEPTED	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-11-02T08:01:12.657Z	2300.0					TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-11-02T08:01:12.657Z	2024-11-02T06:15:57.936Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1257734760		http://www.tropicos.org/Specimen/100386703		CC_BY_4_0	2016-07-12T18:17:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		F	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100386703	100386703	16871	Rainer W. Bussmann;Narel Paniagua Zambrana;Carlos Vega Ocaña		6													PRESENT																						94	2011-05-13		133	133	2011	5	13												SOUTH_AMERICA				PE	La Libertad	Bolivar		Protected due to name conservation status									-7.04	-77.92																																				John Pruski (MO)		2016-01-01T00:00:00				2737397								Arnaldoa weberbaueri (Muschl.) Ferreyra								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-11-02T07:20:56.524Z	1914.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-11-02T07:20:56.524Z	2024-11-02T05:33:26.449Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.13_1	La Libertad	PER.13.2_1	Bolívar	PER.13.2.4_1	Longotea	NE
1257700415		http://www.tropicos.org/Specimen/100351404		CC_BY_4_0	2019-01-13T04:35:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100351404	100351404	4278	A. Weberbauer		1													PRESENT																							1901				1901														SOUTH_AMERICA				PE																																																								2704979								Barnadesia weberbaueri Muschl.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Barnadesia			weberbaueri			SPECIES			ICNafp	SYNONYM	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-11-02T08:01:02.999Z						TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	3142050	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Barnadesia weberbaueri Muschl.		EML	2024-11-02T08:01:02.999Z	2024-11-02T06:15:57.936Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1228589828	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2015-03-07T03:07:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				30237da0-fdab-4ddd-ab6f-0cac13e97d52		339	I. Sánchez Vega															PRESENT									161484														1967-05-14		134	134	1967	5	14											South America, Peru, Cajamarca, Celendín, 2100m: Huasho, entre Gelig-Balsas																																																							M. O. Dillon : Field Museum of Natural History - Botany Department		1987-01-01T00:00:00												Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:04.912Z						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T11:00:04.912Z	2023-09-22T16:42:30.311Z				false		NORTH_AMERICA									NE
1228505515	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2021-01-11T21:54:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				e458e4e8-0388-441f-ab97-9de0cbca2eac		785	J. M. Cabanillas S.															PRESENT									161432														1993-07-23		204	204	1993	7	23		Ladera escarpada con roca caliza.							f3c83378-f3cb-41a1-8c1a-5d04ecf77db7		South America, Peru, Cajamarca, Chota, 1950m: Distrito La Paccha, promediando distancia entre La Paccha y Río Llaucano	SOUTH_AMERICA				PE	Cajamarca	Chota		Distrito La Paccha, promediando distancia entre La Paccha y Río Llaucano																																																												Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:20.137Z						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T11:00:20.137Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1228440795	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2021-03-24T19:46:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				ef9655eb-53e6-4265-8d51-84dbd9079e1e		17094	A. Sagástegui A. & M. Zapata C.															PRESENT									161552														2002-08-27		239	239	2002	8	27		Ladera rocosa							db5efd8e-ec54-4b5e-b60c-65e42786e610		South America, Perú, La Libertad, Pataz, 0-2400m: Huaylillas-Puente Chacas. [LL]	SOUTH_AMERICA				PE	La Libertad	Pataz		Huaylillas-Puente Chacas									-8.2	-77.32																																																		Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:12.107Z						GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		true	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T11:00:12.107Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.13_1	La Libertad	PER.13.8_1	Pataz	PER.13.8.4_1	Huaylillas	NE
1228409955	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2021-03-24T19:45:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				184fba8c-3f0a-4434-8fe4-425e6596d375		17008	A. Sagástegui A. & M. Zapata C.															PRESENT									161619														2002-08-21		233	233	2002	8	21		Ladera rocosa							b89b3369-babd-4b7b-878f-a1920b09937f		South America, Perú, La Libertad, Pataz, 0-2300m: alrededor de Huaylillas. [LL]	SOUTH_AMERICA				PE	La Libertad	Pataz		alrededor de Huaylillas									-8.18	-77.35																																																		Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T10:59:46.045Z						GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		true	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T10:59:46.045Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.13_1	La Libertad	PER.13.8_1	Pataz	PER.13.8.4_1	Huaylillas	NE
1228392190	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2015-03-07T03:07:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				43ef7385-ab93-4200-8125-b58b91cde236		7410	A. Sagástegui A.															PRESENT									161586														1970-05-05		125	125	1970	5	5											South America, Peru, Cajamarca, Celendín, 2150m: El Limón (Celendín-Balsas)																																																							M. O. Dillon : Field Museum of Natural History - Botany Department		1995-01-01T00:00:00												Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T10:59:49.217Z						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T10:59:49.217Z	2023-09-22T16:42:30.311Z				false		NORTH_AMERICA									NE
1228386397	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2021-01-12T00:07:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				e41755f4-bba1-4b81-a572-9abd7668806c		493	I. Sánchez Vega & W. M. Ruíz V.															PRESENT									161530														1970-05-05		125	125	1970	5	5		Quebrada escarpada de arbustos.							10e52538-c520-4301-8822-74acf80e5b17		South America, Peru, Cajamarca, Celendín, 2150m: entre Gelig y Limón	SOUTH_AMERICA				PE	Cajamarca	Celendín		entre Gelig y Limón																																														M. O. Dillon : Field Museum of Natural History - Botany Department		1995-01-01T00:00:00												Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:01.336Z						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T11:00:01.336Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1228316089	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2021-03-24T19:32:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				c607d851-7ec8-4f88-a13a-490311c486a3		854	M. Weigend															PRESENT									161506														2000-10-19		293	293	2000	10	19											South America, Perú, La Libertad, Bolívar, 0-2100m: road between Longotea and Balsas. [LL]																																																							M. O. Dillon : Field Museum of Natural History - Botany Department		2002-01-01T00:00:00												Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:17.442Z						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T11:00:17.442Z	2023-09-22T16:42:30.311Z				false		NORTH_AMERICA									NE
1228233930	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2021-03-24T19:49:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				e0572459-b251-45b1-b7fd-596c232f4a16		66	E. Alayo															PRESENT									161454														1990-05-20		140	140	1990	5	20											South America, Perú, La Libertad, Pataz, 2200m: Q. Aserradora																																																							M. O. Dillon : Field Museum of Natural History - Botany Department		1995-01-01T00:00:00												Arnaldoa weberbaueri (Muschl.) Ferreyra							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Arnaldoa			weberbaueri			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:01.203Z						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	3142046	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Arnaldoa weberbaueri (Muschl.) Ferreyra		EML	2024-01-25T11:00:01.203Z	2023-09-22T16:42:30.311Z				false		NORTH_AMERICA									NE
1228190586	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2021-03-24T15:54:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				299041a1-fe55-4462-af82-ebf3eb1f72e1		4278	A. Weberbauer															PRESENT									238033																															South America, Perú. [LL]																																																						HOLOTYPE															Barnadesia weberbaueri Muschl.							Plantae Spermatophyta Dicotyledoneae Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Barnadesia			weberbaueri			SPECIES			ICBN	SYNONYM			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:12.120Z						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	false	false	3142050	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Barnadesia weberbaueri Muschl.		EML	2024-01-25T11:00:12.120Z	2023-09-22T16:42:30.311Z				false		NORTH_AMERICA									NE
1211533863				CC_BY_NC_4_0									B	FMNH-B-Types			PRESERVED_SPECIMEN					15920	4278	A. Weberbauer															PRESENT																																									SOUTH_AMERICA				PE																																																	TYPE															Barnadesia weberbaueri Muschl.							Plantae; Asteraceae	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Arnaldoa	Barnadesia			weberbaueri			SPECIES				SYNONYM			7377c214-e7f1-4fc0-a9de-3b85728ccc11	DE	2024-01-24T19:56:21.951Z						CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY	StillImage	false	false	3142050	3142046	6	7707728	220	414	3065	3142042		3142046	Arnaldoa weberbaueri	Arnaldoa weberbaueri (Muschl.) Ferreyra	Barnadesia weberbaueri Muschl.		BIOCASE	2024-01-24T19:56:21.951Z	2023-01-07T23:27:50.644Z	true			false	LATIN_AMERICA	EUROPE									NE
